Country Name,Country Code,Series Name,Series Code,1960 [YR1960],1961 [YR1961],1962 [YR1962],1963 [YR1963],1964 [YR1964],1965 [YR1965],1966 [YR1966],1967 [YR1967],1968 [YR1968],1969 [YR1969],1970 [YR1970],1971 [YR1971],1972 [YR1972],1973 [YR1973],1974 [YR1974],1975 [YR1975],1976 [YR1976],1977 [YR1977],1978 [YR1978],1979 [YR1979],1980 [YR1980],1981 [YR1981],1982 [YR1982],1983 [YR1983],1984 [YR1984],1985 [YR1985],1986 [YR1986],1987 [YR1987],1988 [YR1988],1989 [YR1989],1990 [YR1990],1991 [YR1991],1992 [YR1992],1993 [YR1993],1994 [YR1994],1995 [YR1995],1996 [YR1996],1997 [YR1997],1998 [YR1998],1999 [YR1999],2000 [YR2000],2001 [YR2001],2002 [YR2002],2003 [YR2003],2004 [YR2004],2005 [YR2005],2006 [YR2006],2007 [YR2007],2008 [YR2008],2009 [YR2009],2010 [YR2010],2011 [YR2011],2012 [YR2012],2013 [YR2013],2014 [YR2014],2015 [YR2015],2016 [YR2016],2017 [YR2017],2018 [YR2018],2019 [YR2019],2020 [YR2020],2021 [YR2021],2022 [YR2022],2023 [YR2023]
Morocco,MAR,Net migration,SM.POP.NETM,-19434,-40413,-28071,-56214,-46106,-33139,-26945,-23309,-25267,-24389,-26168,-39385,-47226,-51772,-52927,-51968,-58019,-32161,-30600,-27374,-13899,-22553,-25471,-24988,-39319,-45336,-99905,-104029,-102484,-104509,-97711,-130717,-107911,-121254,-115404,-85386,-95331,-96502,-80286,-74343,-67569,-63967,-67802,-84460,-66749,-59024,-72364,-73759,-78912,-82203,-70510,-67447,-65251,-67096,-72065,-81248,-39302,-60472,-88159,-91217,-35474,-47902,-38594,-39650
Morocco,MAR,"Population, total",SP.POP.TOTL,11624933,11931085,12253092,12577502,12898886,13239171,13597065,13968175,14347899,14734255,15129449,15527225,15924692,16326269,16733842,17150786,17574182,18014756,18477385,18955589,19459943,19985401,20520318,21060696,21593778,22113953,22600803,23054392,23500524,23939414,24375551,24799014,25212468,25614586,26000822,26399429,26808107,27213337,27621648,28027179,28423435,28814643,29198142,29571415,29953018,30358144,30771178,31186468,31606767,32030778,32467016,32912588,33355241,33787571,34204780,34607588,35023457,35446392,35839760,36210898,36584208,36954442,37329064,37712505
Morocco,MAR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,..,..,..,..,..,..,10.0288413593661,9.89173930674043,8.36216535672018,4.71346037515517,5.5968936595313,2.43723734665467,3.55931083241548,5.59604994440339,7.55822156113805,10.8127813442855,6.0591676788529,2.23266338861872,4.79378720493398,3.64216481334074,-1.7434349305055,8.95737202254297,1.38656957735846,6.41838632129115,6.00765207144033,9.27110576948627,-0.325004075650469,11.8752359788597,2.84620258132841,3.41181222630115,7.21608815359085,-2.097738754022,-0.740591700332374,10.5880004161286,-5.40544787197402,12.3728762700496,-1.56070234550782,7.23855267691987,1.6970614772566,2.58218091499747,7.72182519577728,3.73019737485745,6.17110214953244,4.57138016516208,3.19224973015831,7.7908200104027,3.44106776690418,5.68453936284732,3.74576940136258,3.49955709403216,5.52464523319847,3.06234368502997,4.12221286860944,2.7192440802029,4.34458297635238,0.52118550608968,5.05789816173446,3.06564133025955,2.89097476137077,-7.17820744246774,8.15473889823681,1.52720357976111,3.40334130078834
Mozambique,MOZ,Net migration,SM.POP.NETM,-54351,-40181,-38504,-37738,-35005,-30538,-31462,-27672,-26872,-24251,-18197,11297,35023,44951,51238,59562,61326,91082,95859,83699,-149650,-58347,-72852,-73899,-70532,-75642,-121350,-441710,-286247,-199509,-127215,-68644,-128960,272829,938163,108751,90975,-79732,-74952,-103223,-104476,-105130,-103102,-99484,-100824,-95770,-95333,-100490,-102534,-100625,-97079,-63638,-63131,-57067,-53625,-52374,-43398,-25043,-50224,-49080,-25864,-23103,-34936,-36276
Mozambique,MOZ,"Population, total",SP.POP.TOTL,6713695,6834936,6969364,7109828,7255061,7406421,7562990,7724550,7892613,8066951,8250506,8456317,8692935,8954242,9236093,9540817,9867209,10224975,10618250,11028809,11336221,11568127,11824370,12073822,12315954,12548949,12770578,12822574,12800558,12906842,13094537,13352090,13613316,14051192,15033853,15960530,16492480,16949982,17340464,17734506,18129653,18537729,18958338,19392475,19840313,20304569,20787087,21287635,21819036,22391745,22999235,23649039,24337846,25051611,25788475,26547572,27337105,28166393,29018644,29884380,30783688,31707800,32656246,33635160
Mozambique,MOZ,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,5.00000295422545,-6.89999944211014,-15.7000020371946,-6.49999987937372,0.99999672066555,-2.29999602682032,14.7000004232617,8.19999518020626,6.50000455373727,0.999992834277037,4.92545125368862,-7.57664724880097,10.940435029728,6.44018369521994,2.12289380592357,10.6959109797718,11.8149459447588,10.3692324974977,11.816986527255,0.766234955773442,12.8516820207736,9.66850534669427,7.21770086569656,8.20470494788577,6.31202378023193,9.91067756782915,7.64935393795867,6.87802942560995,5.92897187460815,6.67972935662864,7.13405842300445,7.9945031610722,6.57141389665537,7.70256844839309,7.3930936986377,4.69699024225795,2.63820737310658,3.48493202422782,2.31781394821475,-1.21952250011192,2.37743572761507,4.36445074535436,5.43685912188634
Myanmar,MMR,Net migration,SM.POP.NETM,8807,11972,13546,14350,15600,18847,15453,18470,17293,17491,17997,6306,10735,-55659,-53875,-52763,-60561,-37879,-36055,-44174,-37679,-52839,-79856,18427,11433,6074,-7351,-11642,-13046,-26585,-40859,-79059,-80661,-83214,-71359,-75097,-65766,-58954,-62281,-81874,-106772,-131124,-150232,-165739,-169736,-185009,-186098,-184989,-180533,-158542,-116481,-82713,-61536,-62863,-74901,-94108,-87907,-105415,-114598,-100783,-66213,-35370,-34988,-34989
Myanmar,MMR,"Population, total",SP.POP.TOTL,21730250,22210581,22704719,23213408,23737315,24279431,24836496,25406429,25989662,26585112,27193016,27807219,28428324,29026388,29598167,30176565,30758811,31355966,31972976,32596550,33227204,33858783,34482965,35162715,35899313,36622827,37314878,37971594,38600927,39214618,39817251,40394154,40950342,41502429,42055143,42605338,43154860,43708798,44257793,44787724,45290841,45771139,46232653,46667192,47068772,47438365,47785135,48125043,48390793,48660459,49024382,49419820,49837446,50262658,50681634,51089056,51495696,51894938,52272247,52640713,53016522,53387102,53756787,54133798
Myanmar,MMR,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,0.471561080379175,4.08687253044889,13.3492949251208,-5.8940188396242,10.6926495101691,-4.85177870419901,-5.92525888262607,12.0593401836478,3.29174112062336,4.97933059716335,4.12996244451452,2.43584137286746,-0.968124718340604,5.34237568950537,4.15270918852109,6.08039622930205,5.95228661057057,6.51781702314163,5.20127748073821,7.93853808083058,6.35575459195157,5.60387642556786,4.39109267988809,4.9327280261799,2.85100023868532,-1.05734875697635,-4.00563178606888,-11.3524394768121,3.69529742267716,2.81693327328911,-0.650616908622624,9.66094245346783,6.03941022663199,7.47795835834528,6.94805143702995,6.44271534713997,5.65158296304853,5.86621315328905,10.9451299817104,13.7459305561226,11.3439970699605,12.0255134340315,13.8439968903798,13.5646616163416,13.5689500216456,13.0761013792372,11.9914352402146,10.2553053929808,10.5500090961932,9.6344394520444,5.59148237823661,7.33267044704149,8.42600102501767,8.1699074556052,6.99284029025125,5.86247291517364,6.13610824360305,6.26886221471075,6.57911006765414,-9.04834717984643,-12.0163724829117,4.03749343593624,0.958446625192025
Namibia,NAM,Net migration,SM.POP.NETM,-3227,-2807,-2403,-2016,-1660,-1327,-1023,-339,-636,-57,-244,-208,-236,-1066,-744,-553,-5048,-3907,-22827,-4818,-15041,-18901,-889,-481,-267,2090,3953,4559,10916,75072,3969,309,2487,5464,5578,5712,5866,6023,6180,6333,5709,2869,-1913,-6153,-7192,-8195,-8792,-8905,-8775,-8626,-8518,-4067,10957,10748,11134,12755,14002,16080,17920,19676,27056,31327,22212,11675
Namibia,NAM,"Population, total",SP.POP.TOTL,591465,603067,615759,629589,644530,660558,677655,696045,715542,736120,757868,780584,804399,828928,854320,881032,906566,931104,947269,962825,981434,992500,1010308,1037511,1065989,1096890,1131081,1167889,1209696,1288947,1369303,1415684,1461322,1508697,1556304,1602170,1646103,1689264,1732745,1776368,1818647,1857048,1889970,1917464,1942082,1966582,1991888,2018600,2047056,2077394,2109811,2146325,2194654,2252508,2312139,2374300,2439213,2506853,2577327,2650494,2728762,2810548,2889662,2963095
Namibia,NAM,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,0.97144950015074,-0.39809074411238,-1.82345037490559,-0.236891525045252,0.464171261803401,4.76726966632827,3.55376914117605,0.813148942821115,1.85867496230729,2.04745993989432,8.16561250262779,7.18934252280525,-1.57953915916903,1.72987948847074,3.8990142211043,3.19132430111469,4.22010030384476,3.29158562064818,3.36927842445498,3.49218336365178,1.17794869467917,4.7886612188211,4.23979429582137,12.2695481036769,2.52926265819022,7.07317531845825,5.37404415167634,2.64981203780268,0.295970914001089,6.03924947955858,5.09133813864338,5.0616820696264,5.61471962254485,6.09251915977956,4.26417453763675,0.0337944502063294,-1.02724808856709,1.05993949860752,-0.839152163419357,-8.10140201443319,3.60382919248703,5.34966408559102,4.159985754998
Nauru,NRU,Net migration,SM.POP.NETM,76,120,158,181,203,218,-32,-28,180,132,0,0,0,0,0,0,0,32,40,48,44,44,30,-5,-2,8,21,27,29,24,20,0,-121,-194,-196,-201,-204,-209,-217,-227,-236,-252,-247,-199,-210,-217,-224,-235,-243,-249,-246,-206,-38,-53,-69,-86,-105,-115,-131,-171,-214,-137,-144,-148
Nauru,NRU,"Population, total",SP.POP.TOTL,4607,4774,4979,5226,5515,5832,6043,6135,6328,6581,6710,6762,6812,6866,6923,6987,7064,7163,7298,7468,7649,7839,8040,8216,8377,8551,8742,8946,9165,9390,9622,9850,10021,10102,10137,10165,10183,10197,10198,10187,10168,10130,10082,10059,10060,10049,10034,10020,10009,10016,10043,10098,10267,10517,10742,10954,11150,11324,11477,11587,11643,11709,11801,11875
Nauru,NRU,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,..,..,..,..,..,..,..,..,..,..,2.89838710299509,2.89838752650482,2.89838774607807,2.89838720614779,2.89838757333571,-2.8167473190676,-2.81674697227385,-2.81674748221556,-2.81674727483777,-2.81674687485041,-2.8167473271094,-2.81674700962992,-2.81674720713856,-2.8167474093156,-2.81674685264881,-2.81674733898079,-2.81674751020174,-2.81674677752348,-2.81674756298003,-2.81674699951233,-18.9937573482743,-16.2602975907423,-16.1173863594909,-3.86614021353131,-7.92345051015251,-11.8595330872303,-8.95361406944509,-11.7879837397943,-6.56822403394497,-6.85619323247066,-6.76111724714301,-9.97126890998523,0.284637232119849,-4.31490639604696,-0.355648874471498,8.32876080572269,-22.1853049779967,20.3809075924478,-5.65193279967315,-0.159976911238559,14.3946334157295,25.2793205022189,3.64774041663625,16.4233356386109,2.69801727367511,4.36324053905588,-6.01122998653516,-1.21912201456978,8.48673659193109,1.98181949377276,7.20659466591439,3.02263627499464,0.590699675931191
Nepal,NPL,Net migration,SM.POP.NETM,-13223,-10601,-9249,-8303,-6087,-1551,-3306,347,-746,-527,1847,-7284,-2107,-1076,-4361,-6686,-15119,2108,346,88,5084,-4855,-3898,1304,-19300,-30154,-47017,-72437,-64246,-39808,-640,17056,84113,-37782,-27415,-86232,-92307,-98454,-108400,-122551,-147193,-148973,-153730,-168314,-197336,-211024,-241455,-252526,-261540,-266144,-269963,-347552,-371707,-373064,-310156,-221062,-341748,-368787,-295151,182203,162139,130001,-379321,-409782
Nepal,NPL,"Population, total",SP.POP.TOTL,10123658,10318396,10521116,10729818,10946392,11173411,11408710,11652716,11906266,12167036,12436190,12710061,12989099,13275239,13568435,13870695,14177649,14499175,14839695,15190590,15553105,15922423,16297987,16689119,17085242,17477692,17868124,18250505,18638661,19057807,19524573,20036500,20609707,21180159,21717479,22245439,22741862,23219463,23680357,24125199,24546509,24946748,25328981,25688758,26016656,26309458,26565425,26788492,26990037,27173035,27341952,27464494,27534915,27589996,27672370,27823629,27955462,28011258,28079689,28414064,28966574,29475010,29715436,29694614
Nepal,NPL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,1.90826597185792,1.91032003077318,1.8951116447969,7.53244855243838,-1.2031890181289,7.04064314491161,-1.57149749972123,0.675483463270709,4.46342160331348,2.57599212685933,-1.19538330251048,3.1178003639786,-0.476536267743427,6.33359037226893,1.45647070933495,4.3985361786365,3.01697344206637,4.40574138937914,2.36887779523897,-2.31939420500922,8.34197413529236,3.7793746536255,-2.97740585726358,9.68113001572144,6.14490523732366,4.56565054565317,1.69561826572762,7.6968087109188,4.32964793285106,4.63503634698831,6.3681503973968,4.10640661731669,3.84985002629573,8.21600269296587,3.46845189309603,5.32828417508708,5.04861254517328,3.01638947539399,4.41257328041399,6.19999998192236,4.79989214255407,0.120143177369414,3.94503776051116,4.68260325152944,3.47918104829496,3.36461478056277,3.41156027980276,6.10463914373472,4.5330787246486,4.81641464694573,3.42180870116162,4.67014192446953,3.52515317129149,6.01148284250441,3.97605327162971,0.433113719381524,8.97727935643466,7.62237610397935,6.65705543110467,-2.3696206292072,4.838149614115,5.63131455871746,1.95254463264347
Netherlands,NLD,Net migration,SM.POP.NETM,-13235,8258,18024,-21,15014,19444,20740,-10673,7243,21850,32438,32756,17470,18705,31645,68569,18774,19809,26639,42772,54010,17643,7644,11007,12902,27356,30380,39559,31026,31165,53564,51670,50148,44514,20193,15056,21792,31302,52058,47179,59308,56096,28824,7937,-9230,-22496,-25401,-304,32406,39832,33703,31224,14861,19973,36591,55585,88743,86332,87197,109003,67598,106416,224472,144558
Netherlands,NLD,"Population, total",SP.POP.TOTL,11486631,11638712,11805689,11965966,12127120,12294732,12456251,12598201,12729721,12877984,13038526,13194497,13328593,13439322,13545056,13666335,13774037,13856185,13941700,14038270,14149800,14247208,14312690,14367070,14424211,14491632,14572278,14665037,14760094,14848907,14951510,15069798,15184166,15290368,15382838,15459006,15530498,15610650,15707209,15812088,15925513,16046180,16148929,16225302,16281779,16319868,16346101,16381696,16445593,16530388,16615394,16693074,16754962,16804432,16865008,16939923,17030314,17131296,17231624,17344874,17441500,17533044,17700982,17877117
Netherlands,NLD,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,0.295546672716469,6.84350732102888,3.62462153047356,8.27490393060437,8.64309493575016,2.7411043345549,5.2800147469767,6.41613403990091,6.429449077591,6.14018170003921,4.31698038854218,3.53387463914405,5.44422285878083,3.43871783859086,0.00202881872665728,4.4563095326661,2.52044036846075,2.69624706120814,2.01416595747294,1.34191422968813,-0.783611550461274,-1.24075692237129,2.06995823349349,3.06167900952512,2.58017976030654,2.78697584096992,1.93124855854209,3.44121894944674,4.42011792058634,4.18322288051644,2.43913444701489,1.70607098866782,1.25755212134231,2.96109248451488,3.11603600351043,3.42057735997581,4.24847962666711,4.64778433780219,5.0433214871214,4.21975373727024,2.32357563856982,0.245785859471141,0.0978322478940328,2.0163100164134,2.03396324858144,3.53737521855268,3.88530650838888,2.11681586191865,-3.66529044506595,1.31932023296244,1.77334520657246,-0.977877008513829,-0.0302324516552943,1.61261007449123,2.12060522421717,2.42428576536633,2.7815460987956,2.25874039624952,2.30009159476197,-3.86795339323423,6.27683073230526,5.00723459045037,0.0745607216494903
New Caledonia,NCL,Net migration,SM.POP.NETM,824,847,865,514,388,408,438,445,437,1365,2267,2345,2415,2552,2739,2838,-9,-1350,-1334,-1357,-1415,-1488,-1542,-531,-193,-230,-259,-273,-281,891,1300,1307,1328,1347,1382,1418,1067,940,981,1028,1070,1108,1140,1173,777,-44,53,48,41,821,1956,2013,2073,2198,631,-2530,-2605,-2614,-2650,-2335,-1181,-1181,485,485
New Caledonia,NCL,"Population, total",SP.POP.TOTL,79819,82521,85334,88050,90602,93159,95820,98587,101441,104849,109338,114514,119931,125585,131452,137462,142091,144599,146392,148132,149817,151441,153001,155003,157583,160234,162898,165650,168502,172029,176456,181238,186072,190857,195614,200379,205034,209560,214047,218527,223098,227707,232236,236678,240852,244381,247547,250725,253825,257250,261582,266543,271633,276822,281224,283168,283423,283546,283541,283606,284176,285214,287123,289870
New Caledonia,NCL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,..,..,..,..,..,-3.84857770117728,5.40079144250699,14.2625546890163,15.7163133858644,30.9992897319458,6.99921567606989,3.39849954627249,-11.1993086277225,12.7011152022729,6.49947180461912,2.29999821375679,1.89982428174216,9.80000719587157,-13.6000050700344,-0.399994552333155,-6.99999937012467,2.39999248842354,-1.99999756958765,1.79999923898761,4.50000049684343,-1.00000349565384,5.70000274552396,34.6000006526707,10.999999473252,3.6000012717432,4.90002814384245,0.519994838392222,0.529794654537085,2.59018690563668,5.94003110238421,0.449879083505621,2.00715233042861,-3.20027552726621,0.900172519173495,2.10010882688805,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,..,3.99570728203879,-1.40000000198451,-2.40000000064407,-2.09999999762849,3.49999999631376,..
New Zealand,NZL,Net migration,SM.POP.NETM,3846,10689,12697,10226,9806,9245,9161,-2289,-11853,-5212,4511,7547,17779,28261,27580,13196,-9138,-22697,-28783,-26694,-15423,-7606,7982,11464,-901,-13462,-10234,-7631,-17005,-8818,70432,31156,6460,12638,20420,26743,25169,12040,-1387,-7634,-6604,17793,48195,42456,24521,19212,14542,3053,4804,12700,6722,-2196,-1015,26385,57974,70870,75512,68349,59139,69770,42124,-14944,21404,21404
New Zealand,NZL,"Population, total",SP.POP.TOTL,2371800,2419700,2482000,2531800,2585400,2628400,2675900,2724100,2748100,2772800,2810700,2853000,2903900,2961300,3023700,3083100,3110500,3120200,3121200,3109000,3112900,3124900,3156100,3199300,3227100,3247100,3246300,3274400,3283400,3299200,3329800,3495100,3531700,3572200,3620000,3673400,3732000,3781300,3815000,3835100,3857700,3880500,3948500,4027200,4087500,4133900,4184600,4223800,4259800,4302600,4350700,4384000,4408100,4442100,4516500,4609400,4714100,4813600,4900600,4979200,5090200,5111300,5117200,5223100
New Zealand,NZL,GDP growth (annual %),NY.GDP.MKTP.KD.ZG,..,3.31564965480389,3.08087345285604,6.10211735868668,6.10328462223231,6.1117318637838,6.24846226221013,-4.58942404013779,-0.0488485286227274,10.194671898837,-1.3976075997231,3.78545761922982,5.11910770948786,7.80027875284195,5.99344029286503,-1.73168300922669,0.928812631617902,-3.93633825159696,0.318542245560167,2.19162859226809,1.28416839574439,4.65535308739251,0.929627116137951,3.49131282116136,4.79339838543062,1.61522916937464,2.70546700687471,0.97167514611165,-0.35454093127548,0.161404002833294,0.153130944080715,-1.0907246579274,1.09376591969001,6.39202009768928,5.11890595985565,4.72257561898002,3.61087254135366,2.0791517904474,0.85907461138774,5.37596118390373,2.87059022192307,3.41147076988781,4.71384316544561,4.72896774397864,4.08825964880346,3.35324144367794,2.77957134994847,3.04991051170988,-1.2395351114323,-0.051952422293283,1.44462128410649,2.24134221542516,2.2894629674209,2.76017958953716,3.75431941509395,3.73403577291154,3.74831145236631,3.39728250444887,3.49949703045593,2.36196217785604,-0.424906457573115,4.54624763852878,2.7748426484212,0.733302171674978
Nicaragua,NIC,Net migration,SM.POP.NETM,-2418,-2579,-2727,-2881,-3043,-3231,-3443,-3666,-3979,-4592,-5423,-6328,-7219,-7947,-8639,-9349,-10155,-11082,-12273,-14152,-15130,-17353,-19395,-20620,-22493,-23840,-24805,-25127,-24753,-24364,-24280,-24028,-24171,-24091,-24773,-25889,-35208,-36851,-38260,-40095,-42087,-43837,-44906,-44931,-44222,-33280,-32274,-31357,-30675,-29913,-29081,-28221,-27389,-26587,-25570,-24353,-23076,-21849,-20742,-19730,-10383,-10383,-7996,-7996
Nicaragua,NIC,"Population, total",SP.POP.TOTL,1782370,1836451,1892320,1950159,2010176,2072681,2137820,2205567,2275836,2348398,2423065,2499825,2573578,2649278,2732075,2816943,2903851,2992534,3080314,3164525,3252403,3345674,3438745,3530282,3619104,3706479,3794157,3882164,3972320,4066476,4162559,4259637,4357026,4453732,4549316,4642931,4729974,4809573,4883655,4954018,5022633,5087825,5149909,5210963,5272912,5342105,5418855,5497243,5576593,5656601,5737450,5819051,5901287,5983845,6066492,6149417,6232666,6316231,6400080,6483657,6565267,6644741,6730654,6823613
