Country Name,Country Code,Year,GDP,Net Migration
Middle East & North Africa (excluding high income),MNA,2004,602300019007.892,614081.0
Montenegro,MNE,2004,2073234417.68066,-1997.0
Mongolia,MNG,2004,1992066808.09598,-8148.0
Northern Mariana Islands,MNP,2004,1210000000.0,-2841.0
Mozambique,MOZ,2004,7937255565.35765,-100824.0
Mauritania,MRT,2004,2362501023.24249,-19042.0
Mauritius,MUS,2004,6667418752.07307,-3001.0
Malawi,MWI,2004,5058726350.48896,-32221.0
Malaysia,MYS,2004,124749473684.211,212278.0
North America,NAC,2004,13248370941278.2,1507896.0
Namibia,NAM,2004,6609205994.77406,-7192.0
New Caledonia,NCL,2004,5895008977.9531,777.0
Niger,NER,2004,3760443737.53797,-9070.0
Nigeria,NGA,2004,135764731645.611,46370.0
Nicaragua,NIC,2004,5792932838.40051,-44222.0
Netherlands,NLD,2004,661224886143.245,-9230.0
Norway,NOR,2004,265268662473.297,13412.0
Nepal,NPL,2004,7273938314.71988,-197336.0
Nauru,NRU,2004,30587565.7988334,-210.0
New Zealand,NZL,2004,103905210084.034,24521.0
OECD members,OED,2004,35639094671180.0,3035699.0
Oman,OMN,2004,28378933680.104,9394.0
Other small states,OSS,2004,90029266147.266,19861.0
Pakistan,PAK,2004,132216048339.413,-64669.0
Panama,PAN,2004,15100203400.0,3596.0
Peru,PER,2004,66768703497.5687,-194171.0
Philippines,PHL,2004,95001999685.3314,-273743.0
Palau,PLW,2004,166391600.0,79.0
Papua New Guinea,PNG,2004,3927157866.96465,44811.0
Poland,POL,2004,256268656145.134,-38216.0
Pre-demographic dividend,PRE,2004,419814821844.776,-566874.0
Puerto Rico,PRI,2004,80322313000.0,-26695.0
Portugal,PRT,2004,189382122532.169,13928.0
Paraguay,PRY,2004,9624440836.29309,-40907.0
West Bank and Gaza,PSE,2004,4603100000.0,-32853.0
Pacific island small states,PSS,2004,4876586123.90704,-22197.0
Post-demographic dividend,PST,2004,34000501261865.6,3522829.0
French Polynesia,PYF,2004,5564109981.9138,-6.0
Qatar,QAT,2004,31734065934.0659,12531.0
Romania,ROU,2004,74973656851.8076,-117432.0
Russian Federation,RUS,2004,591016690732.385,261519.0
Rwanda,RWA,2004,2376496067.01198,-31214.0
South Asia,SAS,2004,941600860447.855,-1788608.0
Saudi Arabia,SAU,2004,258742133333.333,523472.0
Sudan,SDN,2004,26646007250.7319,-185392.0
Senegal,SEN,2004,10076816666.6196,-59879.0
Singapore,SGP,2004,115033593101.049,50487.0
Solomon Islands,SLB,2004,468005318.551977,-4985.0
Sierra Leone,SLE,2004,2237350963.27352,23897.0
El Salvador,SLV,2004,13724810900.0,-87466.0
San Marino,SMR,2004,1715340542.988,285.0
Somalia,SOM,2004,3859592813.10255,17353.0
Serbia,SRB,2004,26845632341.8075,7300.0
Sub-Saharan Africa (excluding high income),SSA,2004,697598887827.385,-488347.0
Sub-Saharan Africa,SSF,2004,698496039334.091,-488030.0
Small states,SST,2004,115194366114.688,-15413.0
Sao Tome and Principe,STP,2004,114582283.916382,-894.0
Suriname,SUR,2004,1484092538.40527,-1676.0
Slovak Republic,SVK,2004,57215475076.2986,-522.0
Slovenia,SVN,2004,34156553313.4031,1759.0
Sweden,SWE,2004,384547211147.247,25842.0
Eswatini,SWZ,2004,2770082791.50412,-9863.0
Seychelles,SYC,2004,893012218.181818,317.0
Syrian Arab Republic,SYR,2004,25086950495.0495,10881.0
Turks and Caicos Islands,TCA,2004,485598800.0,792.0
Chad,TCD,2004,4422855660.82592,110387.0
East Asia & Pacific (IDA & IBRD countries),TEA,2004,2680312289369.41,-1293512.0
Europe & Central Asia (IDA & IBRD countries),TEC,2004,1629859985841.11,-391399.0
Togo,TGO,2004,3191561508.69088,-1005.0
Thailand,THA,2004,172895685154.658,107199.0
Tajikistan,TJK,2004,2076176869.41089,-25082.0
Turkmenistan,TKM,2004,6838351088.46688,14242.0
Latin America & the Caribbean (IDA & IBRD countries),TLA,2004,2264847326541.43,-1036122.0
Timor-Leste,TLS,2004,440772000.0,-16447.0
Middle East & North Africa (IDA & IBRD countries),TMN,2004,597696919007.892,646934.0
Tonga,TON,2004,230677994.614233,-1876.0
South Asia (IDA & IBRD),TSA,2004,941600860447.855,-1788608.0
Sub-Saharan Africa (IDA & IBRD countries),TSS,2004,698496039334.091,-488030.0
Trinidad and Tobago,TTO,2004,13280291989.5755,-3504.0
Tunisia,TUN,2004,31183885241.4396,-23735.0
Turkiye,TUR,2004,408865430220.331,-146574.0
Tuvalu,TUV,2004,22798274.9795551,-10.0
Tanzania,TZA,2004,16673062473.3981,-126490.0
Uganda,UGA,2004,7939487547.77384,-138770.0
Ukraine,UKR,2004,67220154164.3166,5644.0
Upper middle income,UMC,2004,5793585386943.71,-1007075.0
Uruguay,URY,2004,13686329890.1191,-15668.0
United States,USA,2004,12217196000000.0,1313467.0
Uzbekistan,UZB,2004,12030023547.8807,-38834.0
St. Vincent and the Grenadines,VCT,2004,549900185.185185,-1349.0
"Venezuela, RB",VEN,2004,112451400424.964,-10798.0
Virgin Islands (U.S.),VIR,2004,3797000000.0,-921.0
Viet Nam,VNM,2004,45427854693.2554,-220458.0
Vanuatu,VUT,2004,364996869.129618,-349.0
World,WLD,2004,44151098975078.0,0.0
Samoa,WSM,2004,407747565.096959,-3796.0
"Yemen, Rep.",YEM,2004,13867634371.4773,-62641.0
South Africa,ZAF,2004,255806908594.573,58924.0
Zambia,ZMB,2004,6221110219.45542,7819.0
Zimbabwe,ZWE,2004,5805598400.0,-127550.0
Aruba,ABW,2005,2360017318.43575,594.0
Africa Eastern and Southern,AFE,2005,516661066397.697,-568306.0
Afghanistan,AFG,2005,6203256538.70967,250971.0
Africa Western and Central,AFW,2005,313327532014.413,-127048.0
Angola,AGO,2005,36970900883.8109,87050.0
Albania,ALB,2005,8052077248.14638,-48893.0
Andorra,AND,2005,3161084091.11674,1317.0
Arab World,ARB,2005,1210020765397.36,548882.0
United Arab Emirates,ARE,2005,180617467964.602,174926.0
Argentina,ARG,2005,198737095012.282,-22068.0
Armenia,ARM,2005,4900469511.10191,-29921.0
American Samoa,ASM,2005,500000000.0,-1529.0
Antigua and Barbuda,ATG,2005,1143714814.81481,196.0
Australia,AUS,2005,695692898676.56,131371.0
Austria,AUT,2005,313952317330.776,50676.0
Azerbaijan,AZE,2005,13245421880.834,16431.0
Burundi,BDI,2005,1117113079.73645,17905.0
Belgium,BEL,2005,385714762230.039,50576.0
Benin,BEN,2005,6567654954.38903,30495.0
Burkina Faso,BFA,2005,6146353173.34929,9795.0
Bangladesh,BGD,2005,69476001239.419,-1036635.0
Bulgaria,BGR,2005,29868657858.0082,-14435.0
Bahrain,BHR,2005,15968723404.2553,45682.0
"Bahamas, The",BHS,2005,9836200000.0,804.0
Bosnia and Herzegovina,BIH,2005,11222796336.5426,-37086.0
Belarus,BLR,2005,30210091836.8294,-15451.0
Belize,BLZ,2005,1474950000.0,2073.0
Bermuda,BMU,2005,4868136000.0,-69.0
Bolivia,BOL,2005,9549122905.32852,-15594.0
Brazil,BRA,2005,891633839853.105,-88868.0
Barbados,BRB,2005,3819500000.0,330.0
Brunei Darussalam,BRN,2005,10547202612.4295,1163.0
Bhutan,BTN,2005,860391000.221655,848.0
Botswana,BWA,2005,9918907108.09702,4283.0
Central African Republic,CAF,2005,1337894378.73743,-13604.0
Canada,CAN,2005,1173108598778.68,204526.0
Central Europe and the Baltics,CEB,2005,885828738649.216,-195739.0
Switzerland,CHE,2005,418284865884.998,33203.0
Channel Islands,CHI,2005,8827272727.27273,810.0
Chile,CHL,2005,122294145162.835,14289.0
China,CHN,2005,2285961149879.85,-103701.0
Cote d'Ivoire,CIV,2005,24036918703.1747,-117342.0
Cameroon,CMR,2005,19509852206.9341,-27775.0
"Congo, Dem. Rep.",COD,2005,11964484465.9388,20384.0
"Congo, Rep.",COG,2005,6650001680.48544,38337.0
Colombia,COL,2005,145600529605.803,-41465.0
Comoros,COM,2005,653845169.168576,-2760.0
Cabo Verde,CPV,2005,972241676.907662,-2768.0
Costa Rica,CRI,2005,20040642476.9817,4567.0
Caribbean small states,CSS,2005,22215175058.8425,-13309.0
Cuba,CUB,2005,42643836100.0,-16561.0
Curacao,CUW,2005,2344637262.56983,438.0
Cyprus,CYP,2005,18433412510.8817,12616.0
Czechia,CZE,2005,137264185596.1,26203.0
Germany,DEU,2005,2893393187361.87,81351.0
Djibouti,DJI,2005,708633194.726566,-3779.0
Dominica,DMA,2005,364255555.555556,-259.0
Denmark,DNK,2005,265150087711.985,6887.0
Dominican Republic,DOM,2005,35777560683.9366,-37063.0
Algeria,DZA,2005,107046618669.707,-51345.0
East Asia & Pacific (excluding high income),EAP,2005,3108469305951.51,-644475.0
Early-demographic dividend,EAR,2005,4895441112536.1,-3054076.0
East Asia & Pacific,EAS,2005,10413111385434.0,-319362.0
Europe & Central Asia (excluding high income),ECA,2005,796696338766.086,-635706.0
Europe & Central Asia,ECS,2005,16824448818821.7,1213762.0
Ecuador,ECU,2005,40278849000.0,-16855.0
"Egypt, Arab Rep.",EGY,2005,89600665557.4043,-37129.0
Euro area,EMU,2005,10611825457676.7,1331335.0
Eritrea,ERI,2005,1098424685.66169,-12835.0
Spain,ESP,2005,1154667551775.88,629803.0
Estonia,EST,2005,14109491356.7964,-5208.0
Ethiopia,ETH,2005,12401139453.9738,-44421.0
European Union,EUU,2005,11954464169720.8,1220827.0
Fragile and conflict affected situations,FCS,2005,755161140843.538,-367574.0
Finland,FIN,2005,204859368790.661,9251.0
Fiji,FJI,2005,2980403844.72096,-6523.0
France,FRA,2005,2192146403028.17,191417.0
Faroe Islands,FRO,2005,1759739599.22694,-188.0
"Micronesia, Fed. Sts.",FSM,2005,250281900.0,-2968.0
Gabon,GAB,2005,9582783990.85345,8555.0
United Kingdom,GBR,2005,2543180000000.0,308279.0
Georgia,GEO,2005,6410912049.87105,-31216.0
Ghana,GHA,2005,10744568381.4456,21272.0
Guinea,GIN,2005,4282468636.90501,-71015.0
"Gambia, The",GMB,2005,1027701067.55688,-3209.0
Guinea-Bissau,GNB,2005,639776040.688424,-4662.0
Equatorial Guinea,GNQ,2005,8217369092.65224,15548.0
Greece,GRC,2005,242315668619.405,33297.0
Grenada,GRD,2005,695555555.555555,-672.0
Greenland,GRL,2005,1849802648.36391,-476.0
Guatemala,GTM,2005,26783389293.922,-49636.0
Guam,GUM,2005,4213000000.0,-1942.0
Guyana,GUY,2005,824880550.343965,-12290.0
High income,HIC,2005,38673188719418.1,4610202.0
"Hong Kong SAR, China",HKG,2005,181569311742.213,-1488.0
Honduras,HND,2005,9757012696.56212,-6190.0
Heavily indebted poor countries (HIPC),HPC,2005,284756209769.966,-612149.0
Croatia,HRV,2005,45013119281.806,10629.0
Haiti,HTI,2005,7030149730.33692,-26276.0
Hungary,HUN,2005,113211158292.936,16925.0
IBRD only,IBD,2005,9656465769683.14,-1917287.0
IDA & IBRD total,IBT,2005,10501886977425.9,-4480538.0
IDA total,IDA,2005,846026953097.618,-2563251.0
IDA blend,IDB,2005,404342202351.638,-332543.0
Indonesia,IDN,2005,285868619196.085,-76784.0
IDA only,IDX,2005,441785631156.639,-2230708.0
Isle of Man,IMN,2005,3032411026.94919,656.0
India,IND,2005,820383763511.445,-929454.0
Ireland,IRL,2005,211876989655.907,63983.0
"Iran, Islamic Rep.",IRN,2005,224970371328.826,765873.0
Iraq,IRQ,2005,50065104667.8159,51019.0
Iceland,ISL,2005,16852963067.0496,3925.0
Israel,ISR,2005,147103301914.121,10975.0
Italy,ITA,2005,1864982261286.85,258702.0
Jamaica,JAM,2005,11243865777.7131,-17071.0
Jordan,JOR,2005,12588998589.5628,3500.0
Japan,JPN,2005,4831467035389.8,113017.0
Kazakhstan,KAZ,2005,57123671733.8952,-20171.0
Kenya,KEN,2005,18737895512.7378,5501.0
Kyrgyz Republic,KGZ,2005,2460246766.41401,-36288.0
Cambodia,KHM,2005,7066296463.3598,-60473.0
Kiribati,KIR,2005,113895467.720866,-226.0
St. Kitts and Nevis,KNA,2005,547203703.703704,-234.0
"Korea, Rep.",KOR,2005,934901071332.984,-47821.0
Kuwait,KWT,2005,80798630136.9863,67638.0
Latin America & Caribbean (excluding high income),LAC,2005,2470508853358.94,-1029079.0
Lao PDR,LAO,2005,2735558734.7379,-24138.0
Lebanon,LBN,2005,21497336498.8391,1224.0
Liberia,LBR,2005,949000000.0,101019.0
Libya,LBY,2005,47334691241.4924,11024.0
St. Lucia,LCA,2005,1135555555.55556,-358.0
Latin America & Caribbean,LCN,2005,2903183974064.52,-1084396.0
Least developed countries: UN classification,LDC,2005,362565585550.717,-1784379.0
Low income,LIC,2005,200687412011.902,-56708.0
Liechtenstein,LIE,2005,3659319116.88057,117.0
Sri Lanka,LKA,2005,24405791044.7761,-118594.0
Lower middle income,LMC,2005,1901029039405.27,-3992870.0
Low & middle income,LMY,2005,8986082612992.17,-4582531.0
Lesotho,LSO,2005,1682343527.49221,-35679.0
Late-demographic dividend,LTE,2005,6178901401098.44,-138407.0
Lithuania,LTU,2005,26105207115.3129,-51357.0
Luxembourg,LUX,2005,37672280120.4794,6310.0
Latvia,LVA,2005,16306935905.4138,-11134.0
"Macao SAR, China",MAC,2005,12160056122.3757,11544.0
Morocco,MAR,2005,68852658068.6673,-59024.0
Monaco,MCO,2005,4204652898.73103,-147.0
Moldova,MDA,2005,2988342907.03096,-68681.0
Madagascar,MDG,2005,5859269752.61332,-4869.0
Maldives,MDV,2005,1163362437.5,578.0
Middle East & North Africa,MEA,2005,1545031850497.0,1554142.0
Mexico,MEX,2005,917571853529.104,-310278.0
Marshall Islands,MHL,2005,138000000.0,-1482.0
Middle income,MIC,2005,8788161826727.62,-4525823.0
North Macedonia,MKD,2005,6258602872.67898,-2244.0
Mali,MLI,2005,6247515888.14533,-17413.0
Malta,MLT,2005,6393234993.5333,1626.0
Myanmar,MMR,2005,11986972418.5103,-185009.0
Middle East & North Africa (excluding high income),MNA,2005,705653496746.276,655506.0
Montenegro,MNE,2005,2257174480.78597,-2247.0
Mongolia,MNG,2005,2523471601.10421,-8924.0
Northern Mariana Islands,MNP,2005,1061000000.0,-2913.0
Mozambique,MOZ,2005,8868504899.94673,-95770.0
Mauritania,MRT,2005,2936019525.60241,-18693.0
Mauritius,MUS,2005,6576108447.47531,-2840.0
Malawi,MWI,2005,5320409651.47544,-31462.0
Malaysia,MYS,2005,143534405818.501,225864.0
North America,NAC,2005,14217173734778.7,1573681.0
Namibia,NAM,2005,7248374837.72056,-8195.0
New Caledonia,NCL,2005,6238629487.01331,-44.0
Niger,NER,2005,4383315964.58718,-9700.0
Nigeria,NGA,2005,175670569969.346,-17146.0
Nicaragua,NIC,2005,6321324455.16941,-33280.0
Netherlands,NLD,2005,688133699635.797,-22496.0
Norway,NOR,2005,309978579743.888,18588.0
Nepal,NPL,2005,8130258377.90964,-211024.0
Nauru,NRU,2005,30070666.0652533,-217.0
New Zealand,NZL,2005,114720129550.095,19212.0
OECD members,OED,2005,37692609697731.1,2999002.0
Oman,OMN,2005,35506892067.6203,10231.0
Other small states,OSS,2005,102038028952.843,37852.0
Pakistan,PAK,2005,145208562960.767,-189899.0
Panama,PAN,2005,16623906700.0,3843.0
Peru,PER,2005,76060606060.6061,-221652.0
Philippines,PHL,2005,107419977318.166,-326063.0
Palau,PLW,2005,191048400.0,-250.0
Papua New Guinea,PNG,2005,4865892972.27595,46014.0
Poland,POL,2005,306999913150.525,-41942.0
Pre-demographic dividend,PRE,2005,522880824476.703,-183999.0
Puerto Rico,PRI,2005,83914521300.0,-27139.0
Portugal,PRT,2005,197253876704.921,15537.0
Paraguay,PRY,2005,10737500188.1123,-42173.0
West Bank and Gaza,PSE,2005,5125700000.0,-28161.0
Pacific island small states,PSS,2005,5412999423.45174,-22831.0
Post-demographic dividend,PST,2005,35786081494029.5,3405862.0
French Polynesia,PYF,2005,5705052134.54253,-170.0
Qatar,QAT,2005,44530494505.4945,68993.0
Romania,ROU,2005,98454380120.0761,-131176.0
Russian Federation,RUS,2005,764015973481.11,263541.0
Rwanda,RWA,2005,2933819766.17656,-33830.0
South Asia,SAS,2005,1075831387110.75,-2233209.0
Saudi Arabia,SAU,2005,328459608764.111,518565.0
Sudan,SDN,2005,35182711987.974,-199378.0
Senegal,SEN,2005,11009033437.939,-61781.0
Singapore,SGP,2005,127807848728.398,92023.0
Solomon Islands,SLB,2005,552864570.225819,-5082.0
Sierra Leone,SLE,2005,2545275312.60512,-1805.0
El Salvador,SLV,2005,14698000000.0,-86501.0
San Marino,SMR,2005,1786514058.22344,314.0
Somalia,SOM,2005,4683246454.10048,-5955.0
Serbia,SRB,2005,28334256180.8801,7945.0
Sub-Saharan Africa (excluding high income),SSA,2005,827868919145.79,-695568.0
Sub-Saharan Africa,SSF,2005,828850789134.691,-695354.0
Small states,SST,2005,129666203435.137,1712.0
Sao Tome and Principe,STP,2005,136450662.390592,-941.0
Suriname,SUR,2005,1793410397.38738,-1534.0
Slovak Republic,SVK,2005,62547753148.4638,-561.0
Slovenia,SVN,2005,35947936823.7781,6317.0
Sweden,SWE,2005,391690329314.475,27030.0
Eswatini,SWZ,2005,3178112498.67911,-10330.0
Seychelles,SYC,2005,977899381.818182,214.0
Syrian Arab Republic,SYR,2005,28858965517.2414,13382.0
Turks and Caicos Islands,TCA,2005,578645800.0,793.0
Chad,TCD,2005,6649307523.64377,19281.0
East Asia & Pacific (IDA & IBRD countries),TEA,2005,3104789276032.83,-642081.0
Europe & Central Asia (IDA & IBRD countries),TEC,2005,2040783699423.71,-549089.0
Togo,TGO,2005,3221910408.46516,-4437.0
Thailand,THA,2005,189318408468.595,100542.0
Tajikistan,TJK,2005,2312352020.6689,-27954.0
Turkmenistan,TKM,2005,8103901996.37024,10263.0
Latin America & the Caribbean (IDA & IBRD countries),TLA,2005,2751977104544.77,-1044472.0
Timor-Leste,TLS,2005,462268000.0,1759.0
Middle East & North Africa (IDA & IBRD countries),TMN,2005,700527796746.276,683667.0
Tonga,TON,2005,261823827.381488,-1906.0
South Asia (IDA & IBRD),TSA,2005,1075831387110.75,-2233209.0
Sub-Saharan Africa (IDA & IBRD countries),TSS,2005,828850789134.691,-695354.0
Trinidad and Tobago,TTO,2005,15982389018.4041,-3595.0
Tunisia,TUN,2005,32272186694.8043,-26361.0
Turkiye,TUR,2005,506314717661.655,-174177.0
Tuvalu,TUV,2005,22909979.8163078,-8.0
Tanzania,TZA,2005,18395383647.4975,-128251.0
Uganda,UGA,2005,9239221763.05793,-151386.0
Ukraine,UKR,2005,89238865118.5263,-111493.0
Upper middle income,UMC,2005,6887070884966.93,-532953.0
Uruguay,URY,2005,17362857683.8545,-16086.0
United States,USA,2005,13039197000000.0,1369224.0
Uzbekistan,UZB,2005,14307509838.8053,-33386.0
St. Vincent and the Grenadines,VCT,2005,579948925.925926,-1365.0
"Venezuela, RB",VEN,2005,145513489651.872,-18407.0
Virgin Islands (U.S.),VIR,2005,4428000000.0,-657.0
Viet Nam,VNM,2005,57633255738.1992,-208337.0
Vanuatu,VUT,2005,394962433.029368,-364.0
World,WLD,2005,47811684840222.7,0.0
Samoa,WSM,2005,476801793.159429,-3805.0
"Yemen, Rep.",YEM,2005,16731566717.1888,15283.0
South Africa,ZAF,2005,288867217196.534,31286.0
Zambia,ZMB,2005,8331870169.14977,35316.0
Zimbabwe,ZWE,2005,5755215200.0,-134212.0
Aruba,ABW,2006,2469782681.56425,634.0
Africa Eastern and Southern,AFE,2006,580240750094.055,-581942.0
Afghanistan,AFG,2006,6971758282.29351,57673.0
Africa Western and Central,AFW,2006,398139655913.586,-213837.0
Angola,AGO,2006,52381025141.4268,95431.0
Albania,ALB,2006,8896075004.63516,-48882.0
Andorra,AND,2006,3459337986.88383,2293.0
Arab World,ARB,2006,1439471041382.97,705074.0
United Arab Emirates,ARE,2006,222116541865.214,399306.0
Argentina,ARG,2006,232557260817.308,-20109.0
Armenia,ARM,2006,6384452066.5146,-29921.0
American Samoa,ASM,2006,493000000.0,-1460.0
Antigua and Barbuda,ATG,2006,1303548148.14815,315.0
Australia,AUS,2006,748417562769.636,191985.0
Austria,AUT,2006,333905979332.481,25787.0
Azerbaijan,AZE,2006,20981929497.6188,16909.0
Burundi,BDI,2006,1273375078.44844,15322.0
Belgium,BEL,2006,408259840868.823,53574.0
Benin,BEN,2006,7034111314.88812,-15135.0
Burkina Faso,BFA,2006,6547419820.38113,-4218.0
Bangladesh,BGD,2006,71795736172.1561,-1091865.0
Bulgaria,BGR,2006,34380536495.6739,-15184.0
Bahrain,BHR,2006,18504760638.2979,46615.0
"Bahamas, The",BHS,2006,10167250000.0,1735.0
Bosnia and Herzegovina,BIH,2006,12864841905.9543,-38622.0
Belarus,BLR,2006,36961894281.3444,-8303.0
Belize,BLZ,2006,1591150000.0,2321.0
Bermuda,BMU,2006,6144000000.0,-171.0
Bolivia,BOL,2006,11451844902.2214,-14107.0
Brazil,BRA,2006,1107626541710.74,-90634.0
Barbados,BRB,2006,4217323400.0,317.0
Brunei Darussalam,BRN,2006,12644616446.1918,1030.0
Bhutan,BTN,2006,942879878.538879,-1283.0
Botswana,BWA,2006,9919158482.41085,4270.0
Central African Republic,CAF,2006,1461859762.33459,-41282.0
Canada,CAN,2006,1319264809590.97,202175.0
Central Europe and the Baltics,CEB,2006,1001432946965.27,-193602.0
Switzerland,CHE,2006,441634672196.523,37308.0
Channel Islands,CHI,2006,9676172953.08188,805.0
Chile,CHL,2006,153843518171.43,17285.0
China,CHN,2006,2752118657184.02,-759559.0
Cote d'Ivoire,CIV,2006,25281413263.3712,-124651.0
Cameroon,CMR,2006,20910512974.933,-28528.0
"Congo, Dem. Rep.",COD,2006,14451901696.3878,-29715.0
"Congo, Rep.",COG,2006,8072305029.06514,35475.0
Colombia,COL,2006,161792958904.864,-39303.0
Comoros,COM,2006,698431793.872776,-3020.0
Cabo Verde,CPV,2006,1107571457.90614,-2408.0
Costa Rica,CRI,2006,22715540324.3032,4321.0
Caribbean small states,CSS,2006,25930657640.6854,-12184.0
Cuba,CUB,2006,48835925925.9259,-12619.0
Curacao,CUW,2006,2457581731.84358,489.0
Cayman Islands,CYM,2006,4200288241.15296,997.0
Cyprus,CYP,2006,20072754986.8272,12110.0
Czechia,CZE,2006,156236258386.589,26259.0
Germany,DEU,2006,3046308753670.58,-489056.0
Djibouti,DJI,2006,768873684.032838,2719.0
Dominica,DMA,2006,390251851.851852,-316.0
Denmark,DNK,2006,283386151543.687,10491.0
Dominican Republic,DOM,2006,37879830084.2627,-37170.0
Algeria,DZA,2006,123084258693.01,-44138.0
East Asia & Pacific (excluding high income),EAP,2006,3743852184651.42,-844152.0
Early-demographic dividend,EAR,2006,5597698102028.94,-1654859.0
East Asia & Pacific,EAS,2006,11037062473786.6,-348736.0
Europe & Central Asia (excluding high income),ECA,2006,926798024731.676,-429284.0
Europe & Central Asia,ECS,2006,18222775631109.8,847456.0
Ecuador,ECU,2006,45690762000.0,-12679.0
"Egypt, Arab Rep.",EGY,2006,107426086956.522,-118055.0
Euro area,EMU,2006,11288306909760.6,718595.0
Eritrea,ERI,2006,1211161879.6748,-49998.0
Spain,ESP,2006,1261846683275.29,659720.0
Estonia,EST,2006,17025671810.3124,-5351.0
Ethiopia,ETH,2006,15280861834.6024,-30512.0
European Union,EUU,2006,12768477269004.1,610067.0
Fragile and conflict affected situations,FCS,2006,945955881988.959,-979016.0
Finland,FIN,2006,217044068234.117,10820.0
Fiji,FJI,2006,3076305452.86506,-6562.0
France,FRA,2006,2317861544690.82,132512.0
Faroe Islands,FRO,2006,2017680834.89917,-179.0
